Date,day,in_shortwave,out_shortwave,in_longwave,out_longwave
01/04/2018,12,77.6,17,359.7,349.5
01/04/2018,13,318.4,75,356.2,369.2
01/04/2018,14,178.9,41,336.5,359.2
01/04/2018,15,231.1,52.1,328,363.8
01/04/2018,16,106.9,24.2,334.3,356.4
01/04/2018,17,10.4,1.4,340.5,349.6
01/04/2018,18,7.6,1,354.6,345.2
01/04/2018,19,0,0,340.8,341.6
01/04/2018,20,0,0,318.3,339.7
01/04/2018,21,0,0,310.5,335.1
01/04/2018,22,0,0,277.3,322.3
01/04/2018,23,0,0,273.1,318.3
01/04/2018,24,0,0,274.3,315.6
02/04/2018,1,0,0,287.5,316.6
02/04/2018,2,0,0,310.7,320.8
02/04/2018,3,0,0,324.2,327.1
02/04/2018,4,0,0,311.3,328.6
02/04/2018,5,0,0,301.4,327.8
02/04/2018,6,7.2,0.9,322,333.3
02/04/2018,7,39,7.7,326.1,336
02/04/2018,8,124.5,27.5,325.8,343.8
02/04/2018,9,244,56.7,331.2,357.3
02/04/2018,10,322.3,75.7,339.8,366.4
02/04/2018,11,243.6,55.1,346.6,367.1
02/04/2018,12,223.2,49.9,350.1,367.9
02/04/2018,13,226.3,51.4,355.3,371.2
02/04/2018,14,304.2,69.6,351.2,378
02/04/2018,15,233.6,54.6,353.1,373.9
02/04/2018,16,233,56.5,330.9,376
02/04/2018,17,100.9,23.1,341.4,369.4
02/04/2018,18,18.1,3,354.9,366.4
02/04/2018,19,0,0,362.2,363.7
02/04/2018,20,0,0,364.9,359.9
02/04/2018,21,0,0,367.8,359.8
02/04/2018,22,0,0,370.4,359.9
02/04/2018,23,0,0,362.5,359.6
02/04/2018,24,0,0,357.3,361.3
03/04/2018,1,0,0,349.1,362.4
03/04/2018,2,0,0,341.3,361.7
03/04/2018,3,0,0,310,356.6
03/04/2018,4,0,0,301.9,354.4
03/04/2018,5,0,0,324.9,355.8
03/04/2018,6,8.4,1.1,342.2,359
03/04/2018,7,55.9,11.6,351.1,364
03/04/2018,8,162.2,37.5,340.5,372.6
03/04/2018,9,266.4,62.3,343.2,381.8
03/04/2018,10,287,67.8,357.8,386.8
03/04/2018,11,324.6,74.3,364.8,389.6
03/04/2018,12,679.7,160.9,335.9,404.5
03/04/2018,13,576.9,137.1,342.2,405
03/04/2018,14,595.1,145.5,338.6,411.3
03/04/2018,15,394.6,97.9,346.6,403.5
03/04/2018,16,245.8,61.9,346.3,396.1
03/04/2018,17,102.2,23.1,361.5,387.9
03/04/2018,18,33.7,6.8,355.8,381.6
03/04/2018,19,0,0,362.5,379
03/04/2018,20,0,0,365.2,378.3
03/04/2018,21,0,0,360.1,374.4
03/04/2018,22,0,0,360.7,372.8
03/04/2018,23,0,0,361.2,367.8
03/04/2018,24,0,0,352.4,361.5
04/04/2018,1,0,0,369.8,363.1
04/04/2018,2,0,0,361.5,352.2
04/04/2018,3,0,0,316.4,348.6
04/04/2018,4,0,0,298,344
04/04/2018,5,0,0,310.6,347.8
04/04/2018,6,18.4,4.9,318.5,350.6
04/04/2018,7,66.4,14.5,323.9,357.5
04/04/2018,8,117.2,25.7,338,365
04/04/2018,9,206.2,46.8,338.5,372.6
04/04/2018,10,440.1,106.6,334.1,386.2
04/04/2018,11,359.6,83.5,351.7,389.6
04/04/2018,12,217.5,49.7,367.3,387.5
04/04/2018,13,108.2,23.4,372.1,382.1
04/04/2018,14,250.6,58.6,359.2,387.4
04/04/2018,15,164.3,38.2,365.9,384.9
04/04/2018,16,151,35.5,355.3,382.8
04/04/2018,17,85.2,20.9,341.7,361.7
04/04/2018,18,48,12.8,301.9,356.2
04/04/2018,19,0.7,0,302,345.9
04/04/2018,20,0,0,298.9,347.8
04/04/2018,21,0,0,332.1,354.9
04/04/2018,22,0,0,349.8,359.5
04/04/2018,23,0,0,350.4,359.3
04/04/2018,24,0,0,342.8,358.8
05/04/2018,1,0,0,345.5,358.6
05/04/2018,2,0,0,340,358.6
05/04/2018,3,0,0,353.4,359.6
05/04/2018,4,0,0,352.3,358.8
05/04/2018,5,0,0,327.4,352.2
05/04/2018,6,14.1,2.3,300.4,345.9
05/04/2018,7,63.4,15.1,325.7,347.2
05/04/2018,8,126.7,31,333.1,348
05/04/2018,9,141.1,33.6,334.8,348.2
05/04/2018,10,163.2,38.8,333.4,347.6
05/04/2018,11,128,29.9,332.5,345.7
05/04/2018,12,201.4,47.7,330.2,348.3
05/04/2018,13,302.9,72.7,321.4,354
05/04/2018,14,500.2,125.5,301.2,362
05/04/2018,15,460.5,122.2,298.1,365.5
05/04/2018,16,410.9,117.9,277,363.7
05/04/2018,17,150.5,41.6,277.9,351.4
05/04/2018,18,65,20.2,297.8,345.6
05/04/2018,19,2.3,0.4,262.7,326.9
05/04/2018,20,0,0,257.9,316.7
05/04/2018,21,0,0,255,312.1
05/04/2018,22,0,0,258.1,309.5
05/04/2018,23,0,0,269.4,310.5
05/04/2018,24,0,0,281.3,312.8
06/04/2018,1,0,0,296.1,317.2
06/04/2018,2,0,0,286.8,318
06/04/2018,3,0,0,256,310.6
06/04/2018,4,0,0,252.1,304.9
06/04/2018,5,0.1,0,252.5,304
06/04/2018,6,39.7,14.6,253.4,315.2
06/04/2018,7,173.7,56,256.8,329.1
06/04/2018,8,338.3,97,265.5,350.3
06/04/2018,9,480.6,128.3,274.2,362.6
06/04/2018,10,594.6,151.6,279.6,372.8
06/04/2018,11,683.2,168.3,285.2,384
06/04/2018,12,675.2,164.1,290.4,386.8
06/04/2018,13,690.6,169.4,292.1,391.9
06/04/2018,14,633,159,295.8,394.1
06/04/2018,15,517.8,136.4,297.1,392.9
06/04/2018,16,341.1,93.1,301.2,384.3
06/04/2018,17,129.2,33.4,308,373.8
06/04/2018,18,63.5,17.4,306.4,368
06/04/2018,19,1.8,0.2,295.3,360.3
06/04/2018,20,0,0,295.4,358
06/04/2018,21,0,0,292.8,354.9
06/04/2018,22,0,0,291.8,350.9
06/04/2018,23,0,0,288.8,346.4
06/04/2018,24,0,0,289,344.2
07/04/2018,1,0,0,291.4,344
07/04/2018,2,0,0,291.2,343.9
07/04/2018,3,0,0,293.3,343.7
07/04/2018,4,0,0,295.1,342.8
07/04/2018,5,0.1,0,302.7,344.8
07/04/2018,6,30.4,8.7,309.6,348.9
07/04/2018,7,111.4,28.9,300.7,354.4
07/04/2018,8,291.3,81,304.4,372.6
07/04/2018,9,419.2,110.7,310.9,387.9
07/04/2018,10,554.6,141.7,317.8,399.5
07/04/2018,11,538.1,133.3,327.9,406.3
07/04/2018,12,576.7,141.5,334.2,411.1
07/04/2018,13,641.9,158.8,338.6,420.7
07/04/2018,14,566.3,142,344.4,424.4
07/04/2018,15,431.7,110.6,347.5,423.1
07/04/2018,16,310.3,83.5,348.3,419.1
07/04/2018,17,211.6,60.5,349.2,415.9
07/04/2018,18,64.6,17.6,348.4,398.8
07/04/2018,19,1.7,0,340.7,371.1
07/04/2018,20,0,0,337.3,362.5
07/04/2018,21,0,0,336.6,359.3
07/04/2018,22,0,0,339.6,358.7
07/04/2018,23,0,0,324.5,351.5
07/04/2018,24,0,0,320.6,347.2
08/04/2018,1,0,0,317.3,343.9
08/04/2018,2,0,0,313.5,342.3
08/04/2018,3,0,0,312.5,339.9
08/04/2018,4,0,0,310.1,338.4
08/04/2018,5,0.4,0,313.5,340.2
08/04/2018,6,34.9,8.9,312.7,348.1
08/04/2018,7,102.4,24.9,327.6,365.7
08/04/2018,8,182,45.1,346.4,385
08/04/2018,9,359.7,91.5,345.7,404.3
08/04/2018,10,423.3,103.9,354.9,415.8
08/04/2018,11,611.6,152.5,352.1,438.5
08/04/2018,12,542.5,132.5,377.3,439
08/04/2018,13,657.4,162.7,356.8,448.7
08/04/2018,14,536.1,136.7,362,450.3
08/04/2018,15,487.5,126.3,364.3,446.9
08/04/2018,16,355.2,96.2,363.6,442.9
08/04/2018,17,106.5,26.5,358.7,421.4
08/04/2018,18,69.4,19.5,346.8,399.9
08/04/2018,19,5.9,1.2,334.2,385.1
08/04/2018,20,0,0,344,379.5
08/04/2018,21,0,0,365.2,379.8
08/04/2018,22,0,0,363.5,378.2
08/04/2018,23,0,0,355.4,374.6
08/04/2018,24,0,0,319,365.6
09/04/2018,1,0,0,318.5,362.1
09/04/2018,2,0,0,321.7,360.8
09/04/2018,3,0,0,342.3,363
09/04/2018,4,0,0,332.7,361.5
09/04/2018,5,0.1,0,340.1,360.8
09/04/2018,6,17.5,3.4,338,360.1
09/04/2018,7,79.1,18.9,340.8,363.7
09/04/2018,8,173.4,42.9,341.8,373.6
09/04/2018,9,258.2,63.7,344.3,383.6
09/04/2018,10,342.7,84.6,347.4,399.1
09/04/2018,11,391.6,97.1,352.4,404
09/04/2018,12,509.4,125.8,355.7,413.3
09/04/2018,13,354,87,371.8,411.5
09/04/2018,14,179.4,43.1,377.3,402.2
09/04/2018,15,173.7,41.9,371.9,401.4
09/04/2018,16,147.8,35.8,366.6,398.4
09/04/2018,17,123.5,30.6,354.7,395
09/04/2018,18,35.5,7.8,362,389.2
09/04/2018,19,1.3,0,367,385.4
09/04/2018,20,0,0,366.3,382.3
09/04/2018,21,0,0,365.8,381
09/04/2018,22,0,0,362.6,378.4
09/04/2018,23,0,0,362.5,378
09/04/2018,24,0,0,345.9,375.9
10/04/2018,1,0,0,327.4,373
10/04/2018,2,0,0,330.6,368.1
10/04/2018,3,0,0,342.3,370.1
10/04/2018,4,0,0,336.9,370.3
10/04/2018,5,0,0,339.5,368.4
10/04/2018,6,23.2,4.8,330.5,368.9
10/04/2018,7,118.1,31.2,322.3,377
10/04/2018,8,284.5,76.2,335.4,392.8
10/04/2018,9,411.2,107.4,333.7,403.9
10/04/2018,10,547.1,139.9,342.3,418.3
10/04/2018,11,470.9,116.9,359.6,418.9
10/04/2018,12,446.7,110.4,370.8,425.6
10/04/2018,13,462.7,114.8,372.7,431.1
10/04/2018,14,259.8,63.2,379.7,416.2
10/04/2018,15,228.1,54,374.8,415.8
10/04/2018,16,186.6,45.4,373.9,418.3
10/04/2018,17,87.6,19.1,358.9,407.3
10/04/2018,18,40.2,8.2,363.8,395.6
10/04/2018,19,1.9,0.1,372.6,388.1
10/04/2018,20,0,0,361.6,384.7
10/04/2018,21,0,0,368.1,388.7
10/04/2018,22,0,0,371.2,387.9
10/04/2018,23,0,0,361.2,378.9
10/04/2018,24,0,0,343.2,370.7
11/04/2018,1,0,0,329.1,360.1
11/04/2018,2,0,0,311.8,351.3
11/04/2018,3,0,0,307.8,345.3
11/04/2018,4,0,0,330.2,351.8
11/04/2018,5,0.1,0,366,368.2
11/04/2018,6,10.4,1.6,371.6,372.5
11/04/2018,7,60.4,13.7,365.8,371.3
11/04/2018,8,92.8,21.8,368.9,376.4
11/04/2018,9,161.8,38.7,368,379.3
11/04/2018,10,202,48.3,368.7,387.4
11/04/2018,11,537.3,132.7,338.6,409.7
11/04/2018,12,596.2,147.3,331.9,412.2
11/04/2018,13,239.8,56.7,365.6,402.1
11/04/2018,14,162.4,38.5,370.7,400.1
11/04/2018,15,250.8,60.6,369.5,414.1
11/04/2018,16,141,34.7,378.5,406
11/04/2018,17,31.5,6.3,391.4,394.9
11/04/2018,18,17.4,2.6,389,386.7
11/04/2018,19,2.1,0,344.7,375.1
11/04/2018,20,0,0,359.1,374.8
11/04/2018,21,0,0,374.9,380.4
11/04/2018,22,0,0,349.6,372
11/04/2018,23,0,0,338,369.6
11/04/2018,24,0,0,307.8,362.2
12/04/2018,1,0,0,298.7,353.4
12/04/2018,2,0,0,295.7,352.4
12/04/2018,3,0,0,294.5,351.7
12/04/2018,4,0,0,294.2,346.4
12/04/2018,5,0.9,0,292.5,344.6
12/04/2018,6,40.2,8.8,302.4,352.3
12/04/2018,7,79.8,17.5,350.9,361.3
12/04/2018,8,100.8,22.2,358.8,367.2
12/04/2018,9,153,35.1,362.9,374
12/04/2018,10,143,33.2,367.1,377.1
12/04/2018,11,300.2,71.1,366.1,389.1
12/04/2018,12,261.9,61,363.2,390.7
12/04/2018,13,170.5,39,364.5,386.5
12/04/2018,14,378.7,90.8,351.6,399.4
12/04/2018,15,369.8,91.3,353,403.8
12/04/2018,16,145.7,34,351.1,390.7
12/04/2018,17,202,55.2,332.2,396.6
12/04/2018,18,73.7,18.7,337,386.2
12/04/2018,19,4.9,0.9,341.9,374.9
12/04/2018,20,0,0,349.1,367.1
12/04/2018,21,0,0,341.8,366.1
12/04/2018,22,0,0,318.4,351
12/04/2018,23,0,0,312,348.6
12/04/2018,24,0,0,325.1,342.3
13/04/2018,1,0,0,302.1,338.9
13/04/2018,2,0,0,297.7,332.8
13/04/2018,3,0,0,299.7,333.5
13/04/2018,4,0,0,297.4,329.8
13/04/2018,5,1,0,296.2,329.1
13/04/2018,6,42,10,291.4,333.6
13/04/2018,7,117,27.5,305.2,358
13/04/2018,8,189,45.3,316.8,375.3
13/04/2018,9,253.6,60.5,325.3,385.4
13/04/2018,10,281,67.7,336.5,393.7
13/04/2018,11,352.9,85.4,342.9,402
13/04/2018,12,300.3,72.9,345.1,399
13/04/2018,13,333.3,81.6,348.2,398.8
13/04/2018,14,380.3,94.7,349.4,401.9
13/04/2018,15,222.4,54.5,350.1,393.3
13/04/2018,16,98.2,23.3,352.6,385
13/04/2018,17,38,8.3,351.1,379
13/04/2018,18,18,3.4,355.4,376.4
13/04/2018,19,2.7,0.2,340.1,367.6
13/04/2018,20,0,0,333.8,358.4
13/04/2018,21,0,0,334.2,357.7
13/04/2018,22,0,0,320.9,352.4
13/04/2018,23,0,0,311.3,343.3
13/04/2018,24,0,0,316.6,342.4
14/04/2018,1,0,0,350.5,356.3
14/04/2018,2,0,0,358.5,362.9
14/04/2018,3,0,0,337.6,357.5
14/04/2018,4,0,0,303.4,338.9
14/04/2018,5,1,0,291.5,330.6
14/04/2018,6,36.6,7.3,299.7,337.3
14/04/2018,7,114.7,27.8,339.6,367.5
14/04/2018,8,202.4,50.2,346.3,378.4
14/04/2018,9,219.1,53.3,360.7,385.8
14/04/2018,10,327.4,79.9,360.8,392.6
14/04/2018,11,422.9,104.6,360.8,402.7
14/04/2018,12,317.9,78.8,367.5,395.6
14/04/2018,13,489,120.8,344.4,409.5
14/04/2018,14,579,147.9,341.2,421.9
14/04/2018,15,521.7,137.3,326.3,420.7
14/04/2018,16,331.9,89,327.5,410.7
14/04/2018,17,190.4,51.8,326.6,400.9
14/04/2018,18,57.8,13.7,332.6,383.9
14/04/2018,19,4.9,0.6,334.8,369
14/04/2018,20,0,0,324.6,362.1
14/04/2018,21,0,0,331.6,361.6
14/04/2018,22,0,0,345.9,364.2
14/04/2018,23,0,0,364.5,368.3
14/04/2018,24,0,0,378.1,366.9
15/04/2018,1,0,0,377.9,365.7
15/04/2018,2,0,0,383.7,364.7
15/04/2018,3,0,0,373.3,366.4
15/04/2018,4,0,0,374.1,364.5
15/04/2018,5,0.3,0,376.3,364.7
15/04/2018,6,16.6,2.6,380.3,367.2
15/04/2018,7,70,16.1,382.7,376.5
15/04/2018,8,239.1,60.3,349.2,388.4
15/04/2018,9,304.5,77,367.5,397.8
15/04/2018,10,511.2,128.8,360.9,413.6
15/04/2018,11,331,80.9,371.6,409.1
15/04/2018,12,169.3,39,373.1,402.1
15/04/2018,13,308.2,73.7,371.9,413.8
15/04/2018,14,94.2,21.7,383.1,402.7
15/04/2018,15,264.2,63.5,372.8,417.4
15/04/2018,16,249.9,61.9,362.5,409.1
15/04/2018,17,68.4,15.4,373.3,396.7
15/04/2018,18,29.2,6.1,365.8,389.9
15/04/2018,19,3.2,0.2,356.8,379.3
15/04/2018,20,0,0,356.7,375.8
15/04/2018,21,0,0,355.5,372.2
15/04/2018,22,0,0,351.7,370.7
15/04/2018,23,0,0,345,365.5
15/04/2018,24,0,0,357.7,369.3
16/04/2018,1,0,0,348.2,369
16/04/2018,2,0,0,361.8,372.9
16/04/2018,3,0,0,399.7,369.6
16/04/2018,4,0,0,381.3,357.5
16/04/2018,5,3.1,0.4,305,350.9
16/04/2018,6,68.8,21.6,303.8,359.1
16/04/2018,7,147.3,40.4,348.7,381.9
16/04/2018,8,303.3,81.4,322.2,387.1
16/04/2018,9,448.2,117.4,317.8,395.7
16/04/2018,10,534.2,134.7,340.7,402.3
16/04/2018,11,607.9,152.2,341.9,411.8
16/04/2018,12,631.2,156.5,340.1,410.2
16/04/2018,13,670.9,167.5,324.9,413.2
16/04/2018,14,568.4,145,328.9,412.1
16/04/2018,15,561.8,150.3,330.7,413
16/04/2018,16,349.1,97.1,320.3,398.7
16/04/2018,17,235.1,69.5,318.5,390.8
16/04/2018,18,103,32.1,308.1,379.1
16/04/2018,19,10.9,2.7,302.6,361.5
16/04/2018,20,0,0,296.4,346.1
16/04/2018,21,0,0,292.7,339
16/04/2018,22,0,0,288.3,333.6
16/04/2018,23,0,0,287.7,331.5
16/04/2018,24,0,0,285.6,329.6
17/04/2018,1,0,0,283.4,326.2
17/04/2018,2,0,0,282.1,325.4
17/04/2018,3,0,0,284.3,328.8
17/04/2018,4,0,0,285,329.5
17/04/2018,5,4.1,0.8,282.9,325.8
17/04/2018,6,77.6,26.9,287.9,337.8
17/04/2018,7,217.1,67.7,299.6,367.7
17/04/2018,8,389.5,110.9,311.9,385.4
17/04/2018,9,511.5,136.2,318.6,402
17/04/2018,10,632.1,161.4,324.2,412.5
17/04/2018,11,707.1,175.2,327.1,421.9
17/04/2018,12,719,175.9,334.5,429
17/04/2018,13,671.2,168.8,342.5,435.1
17/04/2018,14,632.7,163.9,348.8,440.1
17/04/2018,15,486.7,129.4,342.6,431.2
17/04/2018,16,354.5,97.4,340.9,422.5
17/04/2018,17,251.1,72.9,336.3,413.3
17/04/2018,18,109.9,32.6,334.8,400.6
17/04/2018,19,12.5,2.8,330.1,375
17/04/2018,20,0,0,321.9,360.6
17/04/2018,21,0,0,314.9,352.9
17/04/2018,22,0,0,310.7,348.3
17/04/2018,23,0,0,308.3,345.3
17/04/2018,24,0,0,305.5,342.4
18/04/2018,1,0,0,301.5,339.7
18/04/2018,2,0,0,299.2,337.6
18/04/2018,3,0,0,301.3,337.8
18/04/2018,4,0,0,301.5,337.6
18/04/2018,5,5.5,1.4,300.3,339.4
18/04/2018,6,87.2,30.3,302.3,353.7
18/04/2018,7,234.8,70.1,316.8,385.5
18/04/2018,8,368.7,99.1,324,402.2
18/04/2018,9,515.1,131.6,335.6,425.1
18/04/2018,10,623.1,152.9,344.7,440.8
18/04/2018,11,689.5,169.8,349.8,452.4
18/04/2018,12,718.5,175.1,352.1,458.6
18/04/2018,13,715.5,176.5,356.1,464
18/04/2018,14,653.6,166.3,356.8,462.8
18/04/2018,15,544.8,143.3,358,455.8
18/04/2018,16,405,111.4,356.9,445
18/04/2018,17,252,73.1,354,432.8
18/04/2018,18,111.9,34,350.2,414.8
18/04/2018,19,14.5,3.4,343.2,387.9
18/04/2018,20,0,0,335.4,372.5
18/04/2018,21,0,0,333.5,370.9
18/04/2018,22,0,0,330.7,364.8
18/04/2018,23,0,0,328.2,360.3
18/04/2018,24,0,0,327.5,366.5
19/04/2018,1,0,0,325.9,365.5
19/04/2018,2,0,0,324.3,377.2
19/04/2018,3,0,0,321,369.3
19/04/2018,4,0,0,315.8,356.6
19/04/2018,5,5.5,1.6,314.2,352.1
19/04/2018,6,87.4,31.9,315.5,367.7
19/04/2018,7,243.7,76.1,328.5,397.1
19/04/2018,8,398.5,112.6,335.8,412.7
19/04/2018,9,541.9,142.5,341.6,429
19/04/2018,10,647.9,163,350.8,444.5
19/04/2018,11,716.2,176.2,357.3,453.8
19/04/2018,12,747.7,180.9,365.7,464.8
19/04/2018,13,717,176.2,371.9,469.2
19/04/2018,14,622.7,156.9,371.2,462.5
19/04/2018,15,577,150.3,373.4,461.9
19/04/2018,16,440.5,120.7,371.5,457.2
19/04/2018,17,286.7,84,364,445.1
19/04/2018,18,127.3,39.7,358.1,426.3
19/04/2018,19,15.5,4,348.3,396
19/04/2018,20,0,0,340.6,377.6
19/04/2018,21,0,0,338.9,373.1
19/04/2018,22,0,0,334.9,366.8
19/04/2018,23,0,0,335.4,367.5
19/04/2018,24,0,0,331.8,364.3
20/04/2018,1,0,0,329.8,362.6
20/04/2018,2,0,0,326.6,362.2
20/04/2018,3,0,0,325,358.8
20/04/2018,4,0,0,323.6,357.2
20/04/2018,5,6.3,1.6,321.1,357.6
20/04/2018,6,85.7,30.7,324.1,371.7
20/04/2018,7,230.4,72.5,335.1,397.3
20/04/2018,8,380.9,109.1,348.9,423.2
20/04/2018,9,524.5,139.1,361.9,446.1
20/04/2018,10,631,160,369.9,460
20/04/2018,11,683.8,168.6,375.6,467.8
20/04/2018,12,728.8,176.7,381,472.6
20/04/2018,13,720.1,177.9,382.6,469.7
20/04/2018,14,639.4,163.4,382,465.9
20/04/2018,15,534.1,141.8,376.1,455.3
20/04/2018,16,411.4,113.7,373.4,449.6
20/04/2018,17,269.5,78.5,361.9,434.8
20/04/2018,18,137,42.5,350.8,418.7
20/04/2018,19,18.9,5,338.8,392.1
20/04/2018,20,0,0,330.1,380.5
20/04/2018,21,0,0,327.3,377
20/04/2018,22,0,0,323.2,372.4
20/04/2018,23,0,0,318.1,375
20/04/2018,24,0,0,315.4,363.4
21/04/2018,1,0,0,311.9,359.3
21/04/2018,2,0,0,310.7,360.2
21/04/2018,3,0,0,310.1,358.7
21/04/2018,4,0,0,309.5,353.2
21/04/2018,5,5.3,0.9,306.3,346.7
21/04/2018,6,82.5,27.4,304.6,359.9
21/04/2018,7,234.5,73.3,313.1,383
21/04/2018,8,397.3,112,322.7,401.5
21/04/2018,9,541.5,141.3,331.1,419.6
21/04/2018,10,648.6,162.2,339,436.9
21/04/2018,11,713.4,173.7,345.1,448.4
21/04/2018,12,744.7,177.8,351.6,457.2
21/04/2018,13,711.9,172.9,357,459.3
21/04/2018,14,621,156.3,358.7,455.2
21/04/2018,15,517.3,133.9,360,450.3
21/04/2018,16,403.8,109.4,357.5,441.5
21/04/2018,17,271.6,78,351.8,427.3
21/04/2018,18,134.6,39.5,346.3,411.4
21/04/2018,19,16,3.7,335.6,385.1
21/04/2018,20,0,0,328.3,369.7
21/04/2018,21,0,0,324.5,363.7
21/04/2018,22,0,0,321.8,359.9
21/04/2018,23,0,0,317.5,359.1
21/04/2018,24,0,0,313.2,354.4
22/04/2018,1,0,0,311.8,350.8
22/04/2018,2,0,0,311.2,351.6
22/04/2018,3,0,0,335,355.5
22/04/2018,4,0,0,323,354.2
22/04/2018,5,8.1,1.6,325.7,355.5
22/04/2018,6,77.2,24.2,327.5,372.4
22/04/2018,7,212.6,66.2,331.6,390
22/04/2018,8,380.6,110.6,334.2,404.2
22/04/2018,9,531.5,143.4,341.1,421.9
22/04/2018,10,633.9,163.8,358.2,438.5
22/04/2018,11,522.5,131.6,376.1,444.3
22/04/2018,12,717,174.6,374.9,461.2
22/04/2018,13,717.2,175.8,374,464.8
22/04/2018,14,607.2,154.2,382.5,461.9
22/04/2018,15,434.2,112.1,380.5,450
22/04/2018,16,197.6,53,398.3,432.5
22/04/2018,17,69.1,16.4,399.3,421.7
22/04/2018,18,99.4,30.3,417.9,414.4
22/04/2018,19,14.1,3.6,346.2,393.8
22/04/2018,20,0,0,335.7,378.2
22/04/2018,21,0,0,329.6,372.4
22/04/2018,22,0,0,343.2,374.8
22/04/2018,23,0,0,364.4,383.1
22/04/2018,24,0,0,345,383.1
23/04/2018,1,0,0,324.3,378.2
23/04/2018,2,0,0,323.4,373.6
23/04/2018,3,0,0,315.7,366.2
23/04/2018,4,0,0,325.2,368.4
23/04/2018,5,4,0.3,312.4,366.4
23/04/2018,6,102,38.4,297.8,368.4
23/04/2018,7,262.6,85,303.6,379
23/04/2018,8,400,116.5,318.3,390
23/04/2018,9,480.5,129.3,333,398.4
23/04/2018,10,605.5,161.4,349.2,406
23/04/2018,11,414.6,105.6,338.8,397.3
23/04/2018,12,687.1,176.1,347,413.1
23/04/2018,13,496.1,129.3,349.9,404.9
23/04/2018,14,323.8,85.3,354.2,395.8
23/04/2018,15,402,109.5,343.7,397.9
23/04/2018,16,324.1,90.3,326.8,393.4
23/04/2018,17,261.1,77.4,308.2,387.4
23/04/2018,18,96,27.2,305.8,376.6
23/04/2018,19,9.6,1.6,336,369.8
23/04/2018,20,0,0,309.1,363.2
23/04/2018,21,0,0,302.9,358.1
23/04/2018,22,0,0,306.9,352.9
23/04/2018,23,0,0,302.8,352.7
23/04/2018,24,0,0,299.8,357.2
24/04/2018,1,0,0,302.1,355.9
24/04/2018,2,0,0,317.2,356.7
24/04/2018,3,0,0,340.2,359
24/04/2018,4,0,0,348,360.2
24/04/2018,5,3.2,0.4,358.2,362.7
24/04/2018,6,31.9,7.6,351.8,365.6
24/04/2018,7,80.2,20.3,355.6,369.4
24/04/2018,8,108.4,27.5,361.4,373.2
24/04/2018,9,133,34,366.3,375.1
24/04/2018,10,85.2,21.8,366.9,374.9
24/04/2018,11,98.5,25.6,368.7,377.3
24/04/2018,12,128.2,33.5,369.4,380.1
24/04/2018,13,225.8,59.4,370.5,387.7
24/04/2018,14,336.4,87.5,366.1,395
24/04/2018,15,332.9,86.2,357.7,397.6
24/04/2018,16,184.6,47.7,366.6,392.6
24/04/2018,17,64.2,16.2,373.2,387.4
24/04/2018,18,53.2,12.7,362.1,385.8
24/04/2018,19,11.7,2.2,363.2,382.1
24/04/2018,20,0,0,367.2,381.3
24/04/2018,21,0,0,372.2,381.2
24/04/2018,22,0,0,372.6,381.2
24/04/2018,23,0,0,374,382.5
24/04/2018,24,0,0,373.7,382.3
25/04/2018,1,0,0,372.1,382.4
25/04/2018,2,0,0,370.7,381.8
25/04/2018,3,0,0,368.3,380.1
25/04/2018,4,0,0,374.6,375.3
25/04/2018,5,4.5,0.4,372.6,372.8
25/04/2018,6,29,5.8,367.2,372.1
25/04/2018,7,118.5,29.1,349.7,369.2
25/04/2018,8,197.5,50.2,351.4,372.6
25/04/2018,9,242,63.1,354.8,375.4
25/04/2018,10,323.5,86.1,355.7,381
25/04/2018,11,242.5,63.7,355.5,376.8
25/04/2018,12,210,54.6,352.5,376.1
25/04/2018,13,343.5,91.8,352.4,384.2
25/04/2018,14,240.6,65.5,353.4,380.9
25/04/2018,15,318.5,86.7,340.3,383
25/04/2018,16,441.1,124.4,302,386.5
25/04/2018,17,245.3,71,310,379.4
25/04/2018,18,93.1,25.6,309.3,371.4
25/04/2018,19,15.9,3.5,308.5,363.5
25/04/2018,20,0,0,308.7,359.7
25/04/2018,21,0,0,312.2,357.9
25/04/2018,22,0,0,335.7,362.5
25/04/2018,23,0,0,353.5,360.2
25/04/2018,24,0,0,352.6,355.4
26/04/2018,1,0,0,355.1,359.2
26/04/2018,2,0,0,354,358.8
26/04/2018,3,0,0,333.7,354.3
26/04/2018,4,0,0,327.4,351.1
26/04/2018,5,7.7,1.6,330.7,351.9
26/04/2018,6,105.7,36.5,300.5,353.9
26/04/2018,7,173,50.2,317.1,362.4
26/04/2018,8,314.7,88,313.5,367.3
26/04/2018,9,325.5,87.9,330,373
26/04/2018,10,274.5,72.9,338.1,371.3
26/04/2018,11,290.8,78.9,345.4,373.6
26/04/2018,12,864,223.5,330.6,396.4
26/04/2018,13,560,137.6,321.2,390
26/04/2018,14,688.6,174,318.8,398.7
26/04/2018,15,500.6,129.5,310.7,391.3
26/04/2018,16,468.7,127.9,297.7,389.1
26/04/2018,17,243.9,68.5,300.4,379.2
26/04/2018,18,118.5,35.2,295.3,369
26/04/2018,19,20,5.2,296.3,357.6
26/04/2018,20,0,0,296.1,348.8
26/04/2018,21,0,0,289.8,345.9
26/04/2018,22,0,0,283,340.8
26/04/2018,23,0,0,280.1,337.8
26/04/2018,24,0,0,279,332.2
27/04/2018,1,0,0,281.2,329.2
