"","Datum","WL_Down_Dintel","WL_Down_Vliet","WL_Up_Dintel","WL_Up_Vliet","WL_Gastel","Qin_MarkCanal","Qin_BlauweKamer","Qin_Molenbeak","Qin_Oranjeboombrug","Qout_Dintelsas","Qout_Vliet","dt","dV","Q_diff"
"190",2018-01-08 23:00:00,0.039,0.064,0.06,0.06,0.034,0,0,2.825,4.587,12.12,0.4,3600,-28615.2,-7.94866666666667
"191",2018-01-09 00:00:00,0.056,0.063,0.079,0.063,0.033,0,0,1.714,4.541,8.101,4.405,3600,45307.4,12.5853888888889
"192",2018-01-09 01:00:00,0.05,0.061,0.07,0.056,0.052,0,0,2.955,4.541,7.826,2.803,3600,-21461.4,-5.9615
"193",2018-01-09 02:00:00,0.048,0.06,0.075,0.052,0.018,0,0,1.144,4.648,7.901,-0.24,3600,11923,3.31194444444444
"194",2018-01-09 03:00:00,0.045,0.053,0.064,0.054,0.037,0,0,2.352,4.572,7.127,6.327,3600,-26230.6,-7.28627777777778
"195",2018-01-09 04:00:00,0.045,0.045,0.063,0.042,0.04,0,0,0.626,4.556,9.449,0.561,3600,-2384.6,-0.662388888888889
"196",2018-01-09 05:00:00,0.034,0.043,0.058,0.039,0.013,0,0,2.731,4.48,9.249,2.483,3600,-11923,-3.31194444444444
"197",2018-01-09 06:00:00,0.031,0.046,0.055,0.039,0.022,0,0,1.195,4.495,13.618,-0.08,3600,-7153.80000000001,-1.98716666666667
"198",2018-01-09 07:00:00,0.048,0.045,0.068,0.041,0.029,0,0,1.073,4.465,10.897,0.881,3600,30999.8,8.61105555555556
"199",2018-01-09 08:00:00,0.033,0.047,0.056,0.044,0.032,0,0,1.124,4.373,12.644,2.483,3600,-28615.2,-7.94866666666667
"200",2018-01-09 09:00:00,0.04,0.046,0.065,0.041,0.02,0,0,-0.398,4.343,10.423,4.405,3600,21461.4,5.9615
"201",2018-01-09 10:00:00,0.048,0.046,0.068,0.042,0.027,0,0,4.439,4.328,3.707,2.323,3600,7153.80000000001,1.98716666666667
"202",2018-01-09 11:00:00,0.045,0.048,0.066,0.047,0.045,0,0,-0.715,4.251,5.305,2.483,3600,-4769.2,-1.32477777777778
"203",2018-01-09 12:00:00,0.053,0.051,0.073,0.045,0.032,0,0,1.724,4.282,6.878,2.483,3600,16692.2,4.63672222222222
"204",2018-01-09 13:00:00,0.05,0.051,0.072,0.047,0.032,0,0,2.273,4.16,9.049,2.483,3600,-2384.6,-0.662388888888889
"205",2018-01-09 14:00:00,0.055,0.057,0.076,0.052,0.034,0,0,5.599,4.114,9.424,0.08,3600,9538.40000000001,2.64955555555556
"206",2018-01-09 15:00:00,0.056,0.057,0.079,0.053,0.038,0,0,0.476,4.221,11.097,1.041,3600,7153.80000000001,1.98716666666667
"207",2018-01-09 16:00:00,0.056,0.057,0.079,0.052,0.036,0,0,3.389,4.175,8.775,-1.201,3600,0,0
"208",2018-01-09 17:00:00,0.058,0.06,0.081,0.055,0.032,0,0,2.336,4.114,7.402,4.245,3600,4769.2,1.32477777777778
"209",2018-01-09 18:00:00,0.058,0.057,0.081,0.056,0.032,0,0,2.249,4.144,4.032,-1.362,3600,0,0
"210",2018-01-09 19:00:00,0.057,0.063,0.081,0.06,0.04,0,0,2.154,4.099,7.776,-0.881,3600,0,0
"211",2018-01-09 20:00:00,0.06,0.062,0.081,0.055,0.048,0,0,4.03,4.068,7.177,-2.803,3600,0,0
"212",2018-01-09 21:00:00,0.069,0.063,0.086,0.059,0.045,0,0,0.878,4.083,4.631,-2.963,3600,11923,3.31194444444444
"213",2018-01-09 22:00:00,0.06,0.065,0.083,0.061,0.057,0,0,1.927,4.007,8.276,2.323,3600,-7153.79999999997,-1.98716666666666
"214",2018-01-09 23:00:00,0.064,0.065,0.089,0.06,0.046,0,0,1.794,4.038,9.998,-0.24,3600,14307.6,3.97433333333333
"215",2018-01-10 00:00:00,0.071,0.069,0.092,0.064,0.051,0,0,3.884,3.931,7.127,-1.842,3600,7153.80000000001,1.98716666666667
"216",2018-01-10 01:00:00,0.067,0.073,0.089,0.068,0.056,0,0,4.142,3.992,7.951,2.963,3600,-7153.80000000001,-1.98716666666667
"217",2018-01-10 02:00:00,0.072,0.066,0.093,0.062,0.045,0,0,2.496,3.961,6.503,1.682,3600,9538.40000000001,2.64955555555556
"218",2018-01-10 03:00:00,0.064,0.067,0.086,0.063,0.052,0,0,3.772,3.9,8.326,-0.721,3600,-16692.2,-4.63672222222223
"219",2018-01-10 04:00:00,0.064,0.069,0.085,0.062,0.042,0,0,2.105,3.946,7.951,3.444,3600,-2384.59999999997,-0.66238888888888
"220",2018-01-10 05:00:00,0.055,0.061,0.082,0.057,0.043,0,0,3.773,3.87,14.317,1.682,3600,-7153.80000000001,-1.98716666666667
"221",2018-01-10 06:00:00,0.054,0.056,0.076,0.052,0.045,0,0,2.245,3.931,11.571,5.526,3600,-14307.6,-3.97433333333334
"222",2018-01-10 07:00:00,0.056,0.056,0.077,0.048,0.028,0,0,5.126,3.885,9.324,2.002,3600,2384.6,0.662388888888889
"223",2018-01-10 08:00:00,0.044,0.054,0.073,0.049,0.031,0,0,3.321,3.885,15.84,4.085,3600,-9538.40000000001,-2.64955555555556
"224",2018-01-10 09:00:00,0.06,0.056,0.08,0.051,0.033,0,0,2.774,3.9,6.653,1.842,3600,16692.2,4.63672222222223
"225",2018-01-10 10:00:00,0.064,0.062,0.083,0.055,0.043,0,0,2.382,3.87,6.678,1.522,3600,7153.80000000001,1.98716666666667
"226",2018-01-10 11:00:00,0.063,0.064,0.086,0.06,0.039,0,0,2.93,3.946,8.425,-1.041,3600,7153.79999999997,1.98716666666666
"227",2018-01-10 12:00:00,0.074,0.067,0.092,0.063,0.056,0,0,4.206,4.144,2.334,0.4,3600,14307.6,3.97433333333334
"228",2018-01-10 13:00:00,0.069,0.066,0.089,0.063,0.041,0,0,2.806,4.16,7.701,3.604,3600,-7153.80000000001,-1.98716666666667
"229",2018-01-10 14:00:00,0.067,0.062,0.089,0.06,0.05,0,0,4.046,4.266,4.157,4.565,3600,0,0
"230",2018-01-10 15:00:00,0.067,0.066,0.091,0.061,0.052,0,0,2.288,4.343,12.869,1.041,3600,4769.2,1.32477777777778
"231",2018-01-10 16:00:00,0.067,0.07,0.096,0.065,0.057,0,0,5.807,4.434,22.156,1.041,3600,11923,3.31194444444445
"232",2018-01-10 17:00:00,0.067,0.077,0.091,0.071,0.068,0,0,4.057,4.556,19.41,1.041,3600,-11923,-3.31194444444445
"233",2018-01-10 18:00:00,0.085,0.075,0.1,0.069,0.052,0,0,1.257,4.678,6.079,3.444,3600,21461.4,5.96150000000001
"234",2018-01-10 19:00:00,0.078,0.076,0.093,0.071,0.069,0,0,9.193,4.801,16.439,2.963,3600,-16692.2,-4.63672222222223
"235",2018-01-10 20:00:00,0.073,0.076,0.099,0.072,0.052,0,0,3.08,4.892,22.93,3.764,3600,14307.6,3.97433333333334
"236",2018-01-10 21:00:00,0.075,0.077,0.098,0.072,0.067,0,0,2.944,4.999,15.99,1.522,3600,-2384.6,-0.662388888888889
"237",2018-01-10 22:00:00,0.076,0.08,0.1,0.075,0.06,0,0,1.803,5.182,15.89,2.803,3600,4769.2,1.32477777777778
"238",2018-01-10 23:00:00,0.086,0.085,0.105,0.079,0.067,0,0,3.045,5.213,12.994,1.041,3600,11923,3.31194444444444
"239",2018-01-11 00:00:00,0.075,0.087,0.103,0.082,0.07,0,0,1.38666666666667,5.335,22.705,3.604,3600,-4769.2,-1.32477777777778
"240",2018-01-11 01:00:00,0.09,0.083,0.111,0.08,0.071,0,0,3.201,5.319,17.238,4.245,3600,19076.8,5.29911111111112
"241",2018-01-11 02:00:00,0.085,0.089,0.103,0.084,0.065,0,0,5.127,5.38,16.064,2.323,3600,-19076.8,-5.29911111111112
"242",2018-01-11 03:00:00,0.085,0.087,0.106,0.08,0.06,0,0,2.484,5.457,15.69,0.721,3600,7153.80000000001,1.98716666666667
"243",2018-01-11 04:00:00,0.089,0.087,0.108,0.082,0.077,0,0,1.978,5.457,12.694,6.968,3600,4769.2,1.32477777777778
"244",2018-01-11 05:00:00,0.083,0.085,0.107,0.081,0.073,0,0,2.507,5.487,21.507,4.405,3600,-2384.6,-0.662388888888889
"245",2018-01-11 06:00:00,0.087,0.089,0.109,0.08,0.069,0,0,3.312,5.396,13.368,0.881,3600,4769.2,1.32477777777778
"246",2018-01-11 07:00:00,0.091,0.092,0.108,0.085,0.072,0,0,0.949,5.335,15.79,-0.561,3600,-2384.6,-0.662388888888889
"247",2018-01-11 08:00:00,0.084,0.085,0.109,0.084,0.074,0,0,0.152,5.197,23.454,1.682,3600,2384.6,0.662388888888889
"248",2018-01-11 09:00:00,0.085,0.085,0.109,0.081,0.077,0,0,0.925,5.182,22.081,2.963,3600,0,0
"249",2018-01-11 10:00:00,0.083,0.093,0.106,0.087,0.075,0,0,0.925,5.258,14.517,1.373,3600,-7153.80000000001,-1.98716666666667
"250",2018-01-11 11:00:00,0.091,0.092,0.111,0.088,0.075,0,0,3.218,5.045,19.435,1.495,3600,11923,3.31194444444445
"251",2018-01-11 12:00:00,0.094,0.097,0.112,0.094,0.079,0,0,2.182,5.136,12.894,3.204,3600,2384.6,0.662388888888889
"252",2018-01-11 13:00:00,0.097,0.095,0.118,0.092,0.081,0,0,-0.203,5.06,12.47,2.777,3600,14307.6,3.97433333333333
"253",2018-01-11 14:00:00,0.105,0.098,0.118,0.093,0.084,0,0,0.585,4.968,10.872,0.763,3600,0,0
"254",2018-01-11 15:00:00,0.093,0.1,0.12,0.099,0.098,0,0,-0.204,4.968,19.485,5.89,3600,4769.2,1.32477777777778
"255",2018-01-11 16:00:00,0.1,0.098,0.123,0.095,0.077,0,0,1.889,4.923,20.358,3.876,3600,7153.80000000001,1.98716666666667
"256",2018-01-11 17:00:00,0.101,0.1,0.118,0.096,0.092,0,0,-1.758,4.831,11.796,2.96,3600,-11923,-3.31194444444445
"257",2018-01-11 18:00:00,0.102,0.105,0.126,0.099,0.093,0,0,0.765,4.785,18.436,1.862,3600,19076.8,5.29911111111112
"258",2018-01-11 19:00:00,0.107,0.101,0.126,0.103,0.103,0,0,-0.371,4.694,14.816,5.585,3600,0,0
"259",2018-01-11 20:00:00,0.108,0.108,0.129,0.102,0.09,0,0,-0.369,4.648,11.546,-0.336,3600,7153.80000000001,1.98716666666667
"260",2018-01-11 21:00:00,0.107,0.109,0.13,0.103,0.101,0,0,2.07,4.48,12.569,2.533,3600,2384.6,0.662388888888889
"261",2018-01-11 22:00:00,0.107,0.107,0.128,0.102,0.093,0,0,0.344,4.541,20.283,1.068,3600,-4769.2,-1.32477777777778
"262",2018-01-11 23:00:00,0.108,0.109,0.129,0.103,0.091,0,0,-0.56,4.45,17.437,1.007,3600,2384.6,0.662388888888889
"263",2018-01-12 00:00:00,0.108,0.11,0.13,0.108,0.095,0,0,0.841666666666667,4.312,15.266,1.495,3600,2384.6,0.662388888888889
"264",2018-01-12 01:00:00,0.109,0.113,0.132,0.107,0.098,0,0,-0.23,4.389,12.17,1.984,3600,4769.2,1.32477777777778
"265",2018-01-12 02:00:00,0.119,0.114,0.136,0.108,0.096,0,0,0.88,4.328,12.52,1.434,3600,9538.40000000001,2.64955555555556
"266",2018-01-12 03:00:00,0.108,0.113,0.129,0.108,0.096,0,0,2.105,4.282,19.884,1.923,3600,-16692.2,-4.63672222222223
"267",2018-01-12 04:00:00,0.115,0.111,0.134,0.105,0.095,0,0,0.191,4.19,10.323,2.35,3600,11923,3.31194444444445
"268",2018-01-12 05:00:00,0.109,0.11,0.132,0.105,0.095,0,0,1.862,4.16,16.489,1.679,3600,-4769.2,-1.32477777777778
"269",2018-01-12 06:00:00,0.106,0.113,0.131,0.106,0.097,0,0,1.595,4.068,18.91,1.068,3600,-2384.6,-0.662388888888889
"270",2018-01-12 07:00:00,0.117,0.112,0.135,0.107,0.09,0,0,1.299,4.068,15.34,0.275,3600,9538.40000000001,2.64955555555556
"271",2018-01-12 08:00:00,0.112,0.113,0.13,0.11,0.102,0,0,0.959,4.022,14.267,1.19,3600,-11923,-3.31194444444445
"272",2018-01-12 09:00:00,0.114,0.11,0.137,0.106,0.095,0,0,0.612,3.961,12.495,3.51,3600,16692.2,4.63672222222223
"273",2018-01-12 10:00:00,0.111,0.112,0.132,0.107,0.095,0,0,1.39,3.854,19.01,1.251,3600,-11923,-3.31194444444445
"274",2018-01-12 11:00:00,0.108,0.117,0.132,0.112,0.103,0,0,-0.921,3.916,15.141,3.265,3600,0,0
"275",2018-01-12 12:00:00,0.113,0.117,0.138,0.113,0.094,0,0,1.81,3.854,14.517,3.082,3600,14307.6,3.97433333333334
"276",2018-01-12 13:00:00,0.116,0.117,0.135,0.112,0.103,0,0,0.473,3.931,14.816,1.679,3600,-7153.80000000001,-1.98716666666667
"277",2018-01-12 14:00:00,0.119,0.12,0.14,0.113,0.097,0,0,1.938,3.916,5.155,2.228,3600,11923,3.31194444444445
"278",2018-01-12 15:00:00,0.123,0.122,0.139,0.117,0.1,0,0,3.666,3.778,11.845,3.632,3600,-2384.6,-0.662388888888889
"279",2018-01-12 16:00:00,0.119,0.121,0.14,0.117,0.097,0,0,0.204,3.717,9.524,-0.031,3600,2384.6,0.662388888888889
"280",2018-01-12 17:00:00,0.124,0.119,0.143,0.118,0.108,0,0,1.293,3.732,6.703,1.434,3600,7153.79999999994,1.98716666666665
"281",2018-01-12 18:00:00,0.116,0.118,0.147,0.114,0.106,0,0,2.509,3.656,6.004,2.228,3600,9538.40000000001,2.64955555555556
"282",2018-01-12 19:00:00,0.12,0.117,0.14,0.113,0.106,0,0,3.788,3.58,9.199,2.411,3600,-16692.1999999999,-4.63672222222221
"283",2018-01-12 20:00:00,0.114,0.116,0.133,0.111,0.096,0,0,1.582,3.61,19.085,3.388,3600,-16692.2,-4.63672222222223
"284",2018-01-12 21:00:00,0.112,0.115,0.135,0.107,0.097,0,0,0.766,3.473,16.214,-0.58,3600,4769.2,1.32477777777778
"285",2018-01-12 22:00:00,0.11,0.112,0.131,0.108,0.094,0,0,4.016,3.549,17.288,1.434,3600,-9538.40000000001,-2.64955555555556
"286",2018-01-12 23:00:00,0.112,0.111,0.132,0.105,0.09,0,0,1.923,3.565,15.49,1.007,3600,2384.6,0.662388888888889
"287",2018-01-13 00:00:00,0.112,0.11,0.131,0.105,0.088,0,0,2.333,3.488,7.527,0.275,3600,-2384.6,-0.662388888888889
"288",2018-01-13 01:00:00,0.107,0.115,0.129,0.109,0.093,0,0,2.179,3.504,11.221,0.092,3600,-4769.2,-1.32477777777778
"289",2018-01-13 02:00:00,0.118,0.114,0.14,0.109,0.096,0,0,1.825,3.534,10.747,1.129,3600,26230.6,7.28627777777778
"290",2018-01-13 03:00:00,0.113,0.117,0.132,0.114,0.098,0,0,4.034,3.565,11.122,4.059,3600,-19076.8,-5.29911111111112
"291",2018-01-13 04:00:00,0.108,0.117,0.132,0.112,0.093,0,0,2.485,3.504,19.984,3.51,3600,0,0
"292",2018-01-13 05:00:00,0.11,0.111,0.13,0.107,0.09,0,0,3.234,3.427,15.091,1.984,3600,-4769.2,-1.32477777777778
"293",2018-01-13 06:00:00,0.107,0.113,0.127,0.107,0.085,0,0,2.365,3.519,10.822,1.007,3600,-7153.80000000001,-1.98716666666667
"294",2018-01-13 07:00:00,0.113,0.111,0.133,0.111,0.091,0,0,1.235,3.504,14.941,6.195,3600,14307.6,3.97433333333334
"295",2018-01-13 08:00:00,0.112,0.113,0.132,0.111,0.095,0,0,2.04,3.458,16.838,2.228,3600,-2384.6,-0.662388888888889
"296",2018-01-13 09:00:00,0.113,0.115,0.133,0.113,0.088,0,0,1.451,3.504,-0.262,3.021,3600,2384.6,0.662388888888889
"297",2018-01-13 10:00:00,0.11,0.113,0.131,0.109,0.101,0,0,1.712,3.458,9.699,3.937,3600,-4769.2,-1.32477777777778
"298",2018-01-13 11:00:00,0.109,0.112,0.131,0.111,0.091,0,0,4.241,3.412,11.146,2.289,3600,0,0
"299",2018-01-13 12:00:00,0.11,0.115,0.131,0.109,0.088,0,0,1.285,3.381,14.117,1.129,3600,0,0
"300",2018-01-13 13:00:00,0.113,0.117,0.133,0.111,0.105,0,0,4.952,3.305,8.85,0.092,3600,4769.2,1.32477777777778
"301",2018-01-13 14:00:00,0.112,0.115,0.132,0.112,0.094,0,0,5.355,3.366,17.462,3.998,3600,-2384.6,-0.662388888888889
"302",2018-01-13 15:00:00,0.109,0.112,0.133,0.109,0.092,0,0,2,3.305,15.89,2.411,3600,2384.6,0.662388888888889
"303",2018-01-13 16:00:00,0.113,0.115,0.132,0.109,0.09,0,0,2.241,3.351,7.477,1.129,3600,-2384.6,-0.662388888888889
"304",2018-01-13 17:00:00,0.11,0.116,0.132,0.109,0.09,0,0,2.686,3.336,10.722,0.153,3600,0,0
"305",2018-01-13 18:00:00,0.116,0.118,0.137,0.111,0.098,0,0,1.851,3.32,12.145,0.885,3600,11923,3.31194444444445
"306",2018-01-13 19:00:00,0.108,0.119,0.127,0.115,0.094,0,0,3.965,3.397,16.214,2.716,3600,-23846,-6.62388888888889
"307",2018-01-13 20:00:00,0.11,0.115,0.135,0.109,0.09,0,0,-0.738,3.351,11.92,1.434,3600,19076.8,5.29911111111112
"308",2018-01-13 21:00:00,0.11,0.114,0.132,0.11,0.093,0,0,1.797,3.397,8.875,1.068,3600,-7153.80000000001,-1.98716666666667
"309",2018-01-13 22:00:00,0.108,0.118,0.131,0.113,0.1,0,0,0.447,3.336,17.088,1.434,3600,-2384.6,-0.662388888888889
"310",2018-01-13 23:00:00,0.113,0.113,0.131,0.109,0.09,0,0,2.687,3.336,12.744,1.556,3600,0,0
"311",2018-01-14 00:00:00,0.109,0.116,0.129,0.109,0.09,0,0,0.31,3.351,9,0.092,3600,-4769.2,-1.32477777777778
"312",2018-01-14 01:00:00,0.11,0.118,0.13,0.111,0.098,0,0,0.868,3.336,9.998,-0.397,3600,2384.6,0.662388888888889
"313",2018-01-14 02:00:00,0.108,0.116,0.129,0.112,0.098,0,0,0.842,3.198,19.759,3.265,3600,-2384.6,-0.662388888888889
"314",2018-01-14 03:00:00,0.108,0.118,0.13,0.115,0.092,0,0,1.261,3.214,15.89,5.036,3600,2384.6,0.662388888888889
"315",2018-01-14 04:00:00,0.108,0.113,0.131,0.115,0.09,0,0,1.324,3.198,18.012,7.477,3600,2384.6,0.662388888888889
"316",2018-01-14 05:00:00,0.105,0.118,0.131,0.112,0.093,0,0,0.51,3.259,17.812,1.801,3600,0,0
"317",2018-01-14 06:00:00,0.113,0.119,0.133,0.113,0.095,0,0,1.212,3.29,12.994,2.655,3600,4769.2,1.32477777777778
"318",2018-01-14 07:00:00,0.108,0.115,0.129,0.108,0.09,0,0,1.897,3.198,13.094,-0.031,3600,-9538.40000000001,-2.64955555555556
"319",2018-01-14 08:00:00,0.109,0.115,0.132,0.111,0.09,0,0,-1.082,3.214,19.31,1.862,3600,7153.80000000001,1.98716666666667
"320",2018-01-14 09:00:00,0.11,0.113,0.126,0.109,0.098,0,0,2.246,3.32,6.678,1.495,3600,-14307.6,-3.97433333333334
"321",2018-01-14 10:00:00,0.106,0.113,0.127,0.107,0.086,0,0,1.513,3.32,16.339,0.641,3600,2384.6,0.662388888888889
"322",2018-01-14 11:00:00,0.107,0.113,0.132,0.111,0.091,0,0,1.287,3.32,15.965,3.327,3600,11923,3.31194444444445
"323",2018-01-14 12:00:00,0.11,0.118,0.13,0.111,0.091,0,0,4.279,3.244,8.151,1.251,3600,-4769.2,-1.32477777777778
"324",2018-01-14 13:00:00,0.114,0.117,0.134,0.111,0.085,0,0,0.064,3.214,10.123,1.068,3600,9538.40000000001,2.64955555555556
"325",2018-01-14 14:00:00,0.107,0.113,0.133,0.11,0.098,0,0,2.54,3.122,14.991,3.082,3600,-2384.6,-0.662388888888889
"326",2018-01-14 15:00:00,0.112,0.114,0.134,0.109,0.086,0,0,3.395,3.076,10.273,3.51,3600,2384.6,0.662388888888889
"327",2018-01-14 16:00:00,0.113,0.116,0.133,0.11,0.089,0,0,1.871,3.107,10.098,1.74,3600,-2384.6,-0.662388888888889
"328",2018-01-14 17:00:00,0.119,0.115,0.135,0.111,0.095,0,0,2.92,3.107,5.255,0.214,3600,4769.2,1.32477777777778
"329",2018-01-14 18:00:00,0.108,0.118,0.134,0.113,0.101,0,0,0.92,3.198,13.119,2.472,3600,-2384.6,-0.662388888888889
"330",2018-01-14 19:00:00,0.115,0.114,0.136,0.109,0.095,0,0,-0.051,3.092,15.315,1.495,3600,4769.2,1.32477777777778
"331",2018-01-14 20:00:00,0.111,0.111,0.132,0.109,0.09,0,0,2.024,3.03,18.386,3.204,3600,-9538.40000000001,-2.64955555555556
"332",2018-01-14 21:00:00,0.11,0.108,0.131,0.103,0.089,0,0,2.762,3.046,15.266,2.35,3600,-2384.6,-0.662388888888889
"333",2018-01-14 22:00:00,0.102,0.105,0.126,0.099,0.089,0,0,1.451,2.924,18.736,1.499,3600,-11923,-3.31194444444445
"334",2018-01-14 23:00:00,0.102,0.1,0.123,0.097,0.083,0,0,0.762,2.893,13.243,1.007,3600,-7153.80000000001,-1.98716666666667
"335",2018-01-15 00:00:00,0.096,0.099,0.118,0.096,0.078,0,0,2.39266666666667,2.878,11.371,3.143,3600,-11923,-3.31194444444445
"336",2018-01-15 01:00:00,0.099,0.097,0.121,0.092,0.069,0,0,1.657,2.847,13.243,1.679,3600,7153.80000000001,1.98716666666667
"337",2018-01-15 02:00:00,0.098,0.095,0.12,0.089,0.081,0,0,2.818,2.832,11.945,1.984,3600,-2384.6,-0.662388888888889
"338",2018-01-15 03:00:00,0.105,0.1,0.124,0.094,0.082,0,0,1.079,2.817,12.969,2.533,3600,9538.40000000001,2.64955555555556
"339",2018-01-15 04:00:00,0.103,0.103,0.121,0.097,0.072,0,0,4.164,2.847,10.747,0.824,3600,-7153.80000000001,-1.98716666666667
"340",2018-01-15 05:00:00,0.106,0.099,0.128,0.097,0.081,0,0,3.352,2.847,12.195,3.388,3600,16692.2,4.63672222222223
"341",2018-01-15 06:00:00,0.11,0.097,0.13,0.093,0.079,0,0,3.261,2.786,7.926,1.129,3600,4769.2,1.32477777777778
"342",2018-01-15 07:00:00,0.102,0.094,0.128,0.09,0.075,0,0,1.926,2.802,9.324,1.923,3600,-4769.2,-1.32477777777778
"343",2018-01-15 08:00:00,0.11,0.097,0.132,0.09,0.074,0,0,5.307,2.771,8.425,0.763,3600,9538.40000000001,2.64955555555556
"344",2018-01-15 09:00:00,0.094,0.092,0.119,0.09,0.077,0,0,8.393,2.817,14.117,3.143,3600,-30999.8,-8.61105555555556
"345",2018-01-15 10:00:00,0.1,0.084,0.123,0.082,0.058,0,0,6.677,2.847,21.382,3.327,3600,9538.40000000001,2.64955555555556
"346",2018-01-15 11:00:00,0.093,0.082,0.118,0.08,0.061,0,0,8.058,2.832,20.009,1.617,3600,-11923,-3.31194444444445
"347",2018-01-15 12:00:00,0.098,0.088,0.117,0.08,0.057,0,0,6.297,2.817,10.947,-0.336,3600,-2384.59999999997,-0.66238888888888
"348",2018-01-15 13:00:00,0.1,0.084,0.125,0.082,0.052,0,0,7.105,2.817,16.489,4.669,3600,19076.8,5.29911111111111
"349",2018-01-15 14:00:00,0.099,0.09,0.122,0.083,0.058,0,0,11.451,2.847,21.132,0.153,3600,-7153.80000000001,-1.98716666666667
"350",2018-01-15 15:00:00,0.114,0.094,0.137,0.089,0.047,0,0,7.845,2.878,2.134,-1.679,3600,35769,9.93583333333334
"351",2018-01-15 16:00:00,0.116,0.094,0.138,0.089,0.078,0,0,7.367,2.924,13.793,0.397,3600,2384.6,0.662388888888889
"352",2018-01-15 17:00:00,0.108,0.098,0.134,0.1,0.093,0,0,10.119,2.969,22.33,7.05,3600,-9538.40000000001,-2.64955555555556
"353",2018-01-15 18:00:00,0.135,0.101,0.153,0.099,0.069,0,0,4.033,3.137,1.885,5.036,3600,45307.4,12.5853888888889
"354",2018-01-15 19:00:00,0.118,0.113,0.141,0.105,0.114,0,0,4.953,3.336,13.493,-0.763,3600,-28615.2,-7.94866666666667
"355",2018-01-15 20:00:00,0.121,0.105,0.148,0.105,0.106,0,0,1.881,3.488,25.326,6.012,3600,16692.2,4.63672222222223
"356",2018-01-15 21:00:00,0.105,0.091,0.136,0.095,0.116,0,0,4.16,3.809,30.294,7.721,3600,-28615.2,-7.94866666666666
"357",2018-01-15 22:00:00,0.097,0.083,0.123,0.087,0.092,0,0,4.116,3.977,29.021,7.294,3600,-30999.8,-8.61105555555556
"358",2018-01-15 23:00:00,0.086,0.074,0.112,0.077,0.077,0,0,4.653,4.541,38.008,8.026,3600,-26230.6,-7.28627777777778
"359",2018-01-16 00:00:00,0.084,0.079,0.11,0.075,0.077,0,0,2.80433333333333,5.075,36.235,3.082,3600,-4769.2,-1.32477777777778
"360",2018-01-16 01:00:00,0.105,0.085,0.124,0.081,0.079,0,0,5.659,5.762,27.922,2.838,3600,33384.4,9.27344444444444
"361",2018-01-16 02:00:00,0.103,0.097,0.128,0.097,0.099,0,0,2.414,6.616,31.567,3.632,3600,9538.40000000001,2.64955555555556
"362",2018-01-16 03:00:00,0.119,0.098,0.146,0.1,0.1,0,0,3.705,7.578,32.79,5.402,3600,42922.8,11.923
"363",2018-01-16 04:00:00,0.102,0.101,0.134,0.105,0.11,0,0,4.627,8.661,43.2,6.867,3600,-28615.2,-7.94866666666666
"364",2018-01-16 05:00:00,0.11,0.094,0.138,0.1,0.096,0,0,3.623,9.729,36.26,8.271,3600,9538.40000000001,2.64955555555556
"365",2018-01-16 06:00:00,0.105,0.095,0.132,0.095,0.1,0,0,5.236,10.66,36.36,5.463,3600,-14307.6,-3.97433333333334
"366",2018-01-16 07:00:00,0.11,0.097,0.142,0.097,0.108,0,0,2.177,11.393,37.983,3.937,3600,23846,6.62388888888888
"367",2018-01-16 08:00:00,0.132,0.103,0.156,0.1,0.115,0,0,5.122,11.728,28.047,4.425,3600,33384.4,9.27344444444445
"368",2018-01-16 09:00:00,0.134,0.11,0.169,0.106,0.139,0,0,-0.375,11.682,33.539,-3.204,3600,30999.8,8.61105555555556
"369",2018-01-16 10:00:00,0.14,0.102,0.166,0.108,0.143,0,0,3.86,11.988,29.645,9.003,3600,-7153.80000000001,-1.98716666666667
"370",2018-01-16 11:00:00,0.097,0.107,0.131,0.109,0.128,0,0,13.136,11.881,56.606,7.66,3600,-83461,-23.1836111111111
"371",2018-01-16 12:00:00,0.116,0.091,0.157,0.09,0.117,0,0,-5.613,11.393,48.118,7.904,3600,61999.6,17.2221111111111
"372",2018-01-16 13:00:00,0.135,0.088,0.157,0.081,0.12,0,0,8.523,11.286,24.452,0.092,3600,0,0
"373",2018-01-16 14:00:00,0.102,0.107,0.142,0.101,0.14,0,0,1.346,11.026,51.314,2.045,3600,-35769,-9.93583333333334
"374",2018-01-16 15:00:00,0.147,0.113,0.176,0.108,0.123,0,0,3.475,10.965,39.606,6.867,3600,81076.4,22.5212222222222
"375",2018-01-16 16:00:00,0.124,0.119,0.156,0.116,0.147,0,0,7.781,10.767,50.465,3.082,3600,-47692,-13.2477777777778
"376",2018-01-16 17:00:00,0.146,0.12,0.177,0.119,0.117,0,0,-3.366,10.462,39.955,6.561,3600,50076.6,13.9101666666667
"377",2018-01-16 18:00:00,0.119,0.122,0.159,0.123,0.152,0,0,6.314,10.218,47.994,5.524,3600,-42922.8,-11.923
"378",2018-01-16 19:00:00,0.128,0.125,0.164,0.125,0.129,0,0,3.237,10.004,51.114,6.256,3600,11923,3.31194444444445
"379",2018-01-16 20:00:00,0.136,0.129,0.16,0.127,0.112,0,0,6.041,9.867,40.829,5.28,3600,-9538.40000000001,-2.64955555555556
